,RK,Country,Points,Date Rating
10,11,Argentina,1582.0,29.11.2018
11,12,Colombia,1575.0,29.11.2018
12,13,Chile,1565.0,29.11.2018
13,14,Sweden,1560.0,29.11.2018
14,14,Netherlands,1560.0,29.11.2018
15,16,Germany,1558.0,29.11.2018
16,17,Mexico,1540.0,29.11.2018
17,18,Italy,1539.0,29.11.2018
18,19,Wales,1525.0,29.11.2018
19,20,Poland,1518.0,29.11.2018
20,20,Peru,1518.0,29.11.2018
21,22,Austria,1509.0,29.11.2018
22,23,Senegal,1505.0,29.11.2018
23,24,Romania,1501.0,29.11.2018
24,25,USA,1497.0,29.11.2018
25,26,Tunisia,1493.0,29.11.2018
26,27,Slovakia,1483.0,29.11.2018
27,28,Ukraine,1482.0,29.11.2018
28,29,IR Iran,1481.0,29.11.2018
29,29,Serbia,1481.0,29.11.2018
30,31,Venezuela,1478.0,29.11.2018
31,32,Paraguay,1476.0,29.11.2018
32,33,Republic of Ireland,1474.0,29.11.2018
33,34,Bosnia and Herzegovina,1472.0,29.11.2018
34,35,Northern Ireland,1465.0,29.11.2018
35,36,Costa Rica,1464.0,29.11.2018
36,37,Iceland,1452.0,29.11.2018
37,38,Scotland,1446.0,29.11.2018
38,39,Turkey,1443.0,29.11.2018
39,40,Morocco,1440.0,29.11.2018
40,41,Australia,1436.0,29.11.2018
41,42,Czech Republic,1435.0,29.11.2018
42,43,Greece,1428.0,29.11.2018
43,44,Nigeria,1427.0,29.11.2018
44,44,Montenegro,1427.0,29.11.2018
45,46,Bulgaria,1425.0,29.11.2018
46,46,Norway,1425.0,29.11.2018
47,48,Russia,1424.0,29.11.2018
48,49,Congo DR,1420.0,29.11.2018
49,50,Japan,1414.0,29.11.2018
50,51,Hungary,1412.0,29.11.2018
51,51,Ghana,1412.0,29.11.2018
52,53,Korea Republic,1405.0,29.11.2018
53,54,Jamaica,1404.0,29.11.2018
54,55,Cameroon,1394.0,29.11.2018
55,56,Egypt,1393.0,29.11.2018
56,57,Ecuador,1382.0,29.11.2018
57,58,Finland,1378.0,29.11.2018
58,59,Bolivia,1374.0,29.11.2018
59,60,Albania,1372.0,29.11.2018
60,61,Burkina Faso,1371.0,29.11.2018
61,62,Slovenia,1369.0,29.11.2018
62,62,Honduras,1369.0,29.11.2018
63,64,Mali,1363.0,29.11.2018
64,65,Côte d'Ivoire,1356.0,29.11.2018
65,66,Guinea,1354.0,29.11.2018
66,67,Algeria,1347.0,29.11.2018
67,68,FYR Macedonia,1343.0,29.11.2018
68,69,Saudi Arabia,1335.0,29.11.2018
69,70,El Salvador,1327.0,29.11.2018
70,71,Panama,1326.0,29.11.2018
71,72,Cape Verde Islands,1325.0,29.11.2018
72,72,South Africa,1325.0,29.11.2018
73,74,Syria,1322.0,29.11.2018
74,75,Uganda,1320.0,29.11.2018
75,76,China PR,1317.0,29.11.2018
76,76,Belarus,1317.0,29.11.2018
77,78,Canada,1314.0,29.11.2018
78,79,United Arab Emirates,1309.0,29.11.2018
79,80,Curacao,1306.0,29.11.2018
80,81,Lebanon,1296.0,29.11.2018
81,82,Zambia,1292.0,29.11.2018
82,83,Oman,1291.0,29.11.2018
83,84,Congo,1280.0,29.11.2018
84,85,Gabon,1277.0,29.11.2018
85,86,Luxembourg,1276.0,29.11.2018
86,86,Cyprus,1276.0,29.11.2018
87,88,Iraq,1271.0,29.11.2018
88,89,Georgia,1269.0,29.11.2018
89,90,Israel,1265.0,29.11.2018
90,91,Kyrgyz Republic,1264.0,29.11.2018
91,92,Trinidad and Tobago,1260.0,29.11.2018
92,93,Qatar,1258.0,29.11.2018
93,94,Benin,1257.0,29.11.2018
94,95,Uzbekistan,1251.0,29.11.2018
95,96,Estonia,1242.0,29.11.2018
96,97,India,1240.0,29.11.2018
97,98,Faroe Islands,1238.0,29.11.2018
98,99,Palestine,1236.0,29.11.2018
99,100,Vietnam,1224.0,29.11.2018
100,101,Mauritania,1222.0,29.11.2018
101,101,Armenia,1222.0,29.11.2018
102,103,Haiti,1219.0,29.11.2018
103,104,Libya,1217.0,29.11.2018
104,105,Kenya,1210.0,29.11.2018
105,106,Madagascar,1209.0,29.11.2018
106,107,Azerbaijan,1206.0,29.11.2018
107,108,Niger,1205.0,29.11.2018
108,109,Korea DPR,1196.0,29.11.2018
109,109,Jordan,1196.0,29.11.2018
110,111,Namibia,1191.0,29.11.2018
111,112,Central African Republic,1180.0,29.11.2018
112,113,Bahrain,1178.0,29.11.2018
113,114,Philippines,1176.0,29.11.2018
114,115,Zimbabwe,1175.0,29.11.2018
115,116,Sierra Leone,1172.0,29.11.2018
116,117,Mozambique,1167.0,29.11.2018
117,118,Tajikistan,1161.0,29.11.2018
118,118,Thailand,1161.0,29.11.2018
119,120,Kazakhstan,1159.0,29.11.2018
120,121,Guinea-Bissau,1158.0,29.11.2018
121,122,New Zealand,1157.0,29.11.2018
122,123,Togo,1136.0,29.11.2018
123,124,Chinese Taipei,1134.0,29.11.2018
124,125,Angola,1131.0,29.11.2018
125,126,Antigua and Barbuda,1126.0,29.11.2018
126,127,Sudan,1120.0,29.11.2018
127,127,Turkmenistan,1120.0,29.11.2018
128,129,Nicaragua,1119.0,29.11.2018
129,130,Malawi,1115.0,29.11.2018
130,131,Kosovo,1113.0,29.11.2018
131,132,Latvia,1112.0,29.11.2018
132,133,Andorra,1111.0,29.11.2018
133,133,Lithuania,1111.0,29.11.2018
134,135,Yemen,1106.0,29.11.2018
135,136,St. Kitts and Nevis,1105.0,29.11.2018
136,137,Rwanda,1094.0,29.11.2018
137,138,Tanzania,1087.0,29.11.2018
138,139,Myanmar,1085.0,29.11.2018
139,139,Burundi,1085.0,29.11.2018
140,141,Hong Kong,1078.0,29.11.2018
141,141,Swaziland,1078.0,29.11.2018
142,143,Comoros,1076.0,29.11.2018
143,144,Solomon Islands,1073.0,29.11.2018
144,145,Botswana,1071.0,29.11.2018
145,146,Lesotho,1069.0,29.11.2018
146,147,Afghanistan,1068.0,29.11.2018
147,148,Equatorial Guinea,1063.0,29.11.2018
148,149,Guatemala,1061.0,29.11.2018
149,150,Liberia,1051.0,29.11.2018
150,151,Ethiopia,1049.0,29.11.2018
151,152,Maldives,1046.0,29.11.2018
152,153,Suriname,1037.0,29.11.2018
153,154,New Caledonia,1036.0,29.11.2018
154,154,Dominican Republic,1036.0,29.11.2018
155,156,Mauritius,1022.0,29.11.2018
156,157,Tahiti,1020.0,29.11.2018
157,158,Kuwait,1018.0,29.11.2018
158,159,Barbados,1005.0,29.11.2018
159,160,Indonesia,1003.0,29.11.2018
160,161,Belize,1002.0,29.11.2018
161,162,Nepal,1001.0,29.11.2018
162,163,Vanuatu,996.0,29.11.2018
163,164,South Sudan,994.0,29.11.2018
164,165,Singapore,991.0,29.11.2018
165,166,Gambia,986.0,29.11.2018
166,167,Malaysia,984.0,29.11.2018
167,167,Papua New Guinea,984.0,29.11.2018
168,169,Fiji,981.0,29.11.2018
169,170,Moldova,979.0,29.11.2018
170,171,St. Lucia,976.0,29.11.2018
171,172,Cambodia,970.0,29.11.2018
172,173,Grenada,968.0,29.11.2018
173,174,Cuba,963.0,29.11.2018
174,175,Chad,956.0,29.11.2018
175,176,Bermuda,952.0,29.11.2018
176,177,Dominica,950.0,29.11.2018
177,178,Puerto Rico,948.0,29.11.2018
178,179,St. Vincent / Grenadines,946.0,29.11.2018
179,180,Guyana,943.0,29.11.2018
180,181,Liechtenstein,937.0,29.11.2018
181,182,Malta,926.0,29.11.2018
182,183,Macau,925.0,29.11.2018
183,184,Laos,923.0,29.11.2018
184,185,Sao Tome e Principe,920.0,29.11.2018
185,186,Bhutan,917.0,29.11.2018
186,187,Aruba,916.0,29.11.2018
187,188,Mongolia,915.0,29.11.2018
188,189,Seychelles,911.0,29.11.2018
189,190,Cook Islands,908.0,29.11.2018
190,190,American Samoa,908.0,29.11.2018
191,192,Guam,907.0,29.11.2018
192,192,Bangladesh,907.0,29.11.2018
193,194,Gibraltar,905.0,29.11.2018
194,195,Brunei Darussalam,903.0,29.11.2018
195,196,Timor-Leste,900.0,29.11.2018
196,197,Samoa,896.0,29.11.2018
197,197,Djibouti,896.0,29.11.2018
198,199,Pakistan,888.0,29.11.2018
199,200,Montserrat,887.0,29.11.2018
200,201,Sri Lanka,886.0,29.11.2018
201,202,US Virgin Islands,881.0,29.11.2018
202,203,Cayman Islands,874.0,29.11.2018
203,204,Tonga,868.0,29.11.2018
204,204,Eritrea,868.0,29.11.2018
205,204,Somalia,868.0,29.11.2018
206,207,British Virgin Islands,867.0,29.11.2018
207,208,Turks and Caicos Islands,864.0,29.11.2018
208,208,Anguilla,864.0,29.11.2018
209,210,Bahamas,858.0,29.11.2018
210,211,San Marino,854.0,29.11.2018
0,1,Belgium,1727.0,20.12.2018
1,2,France,1726.0,20.12.2018
2,3,Brazil,1676.0,20.12.2018
3,4,Croatia,1634.0,20.12.2018
4,5,England,1631.0,20.12.2018
5,6,Portugal,1614.0,20.12.2018
6,7,Uruguay,1609.0,20.12.2018
7,8,Switzerland,1599.0,20.12.2018
8,9,Spain,1591.0,20.12.2018
9,10,Denmark,1589.0,20.12.2018
10,11,Argentina,1582.0,20.12.2018
11,12,Colombia,1575.0,20.12.2018
12,13,Chile,1565.0,20.12.2018
13,14,Sweden,1560.0,20.12.2018
14,14,Netherlands,1560.0,20.12.2018
15,16,Germany,1558.0,20.12.2018
16,17,Mexico,1540.0,20.12.2018
17,18,Italy,1539.0,20.12.2018
18,19,Wales,1525.0,20.12.2018
19,20,Poland,1518.0,20.12.2018
20,20,Peru,1518.0,20.12.2018
21,22,Austria,1509.0,20.12.2018
22,23,Senegal,1505.0,20.12.2018
23,24,Romania,1501.0,20.12.2018
24,25,USA,1497.0,20.12.2018
25,26,Tunisia,1493.0,20.12.2018
26,27,Slovakia,1483.0,20.12.2018
27,28,Ukraine,1482.0,20.12.2018
28,29,Serbia,1481.0,20.12.2018
29,29,IR Iran,1481.0,20.12.2018
30,31,Venezuela,1478.0,20.12.2018
31,32,Paraguay,1476.0,20.12.2018
32,33,Republic of Ireland,1474.0,20.12.2018
33,34,Bosnia and Herzegovina,1472.0,20.12.2018
34,35,Northern Ireland,1465.0,20.12.2018
35,36,Costa Rica,1464.0,20.12.2018
36,37,Iceland,1452.0,20.12.2018
37,38,Scotland,1446.0,20.12.2018
38,39,Turkey,1443.0,20.12.2018
39,40,Morocco,1440.0,20.12.2018
40,41,Australia,1436.0,20.12.2018
41,42,Czech Republic,1435.0,20.12.2018
42,43,Greece,1428.0,20.12.2018
43,44,Nigeria,1427.0,20.12.2018
44,44,Montenegro,1427.0,20.12.2018
45,46,Bulgaria,1425.0,20.12.2018
46,46,Norway,1425.0,20.12.2018
47,48,Russia,1424.0,20.12.2018
48,49,Congo DR,1420.0,20.12.2018
49,50,Japan,1414.0,20.12.2018
50,51,Hungary,1412.0,20.12.2018
51,51,Ghana,1412.0,20.12.2018
52,53,Korea Republic,1405.0,20.12.2018
53,54,Jamaica,1404.0,20.12.2018
54,55,Cameroon,1394.0,20.12.2018
55,56,Egypt,1393.0,20.12.2018
56,57,Ecuador,1382.0,20.12.2018
57,58,Finland,1378.0,20.12.2018
58,59,Bolivia,1374.0,20.12.2018
59,60,Albania,1372.0,20.12.2018
60,61,Burkina Faso,1371.0,20.12.2018
61,62,Slovenia,1369.0,20.12.2018
62,62,Honduras,1369.0,20.12.2018
63,64,Mali,1363.0,20.12.2018
64,65,Côte d'Ivoire,1356.0,20.12.2018
65,66,Guinea,1354.0,20.12.2018
66,67,Algeria,1347.0,20.12.2018
67,68,FYR Macedonia,1343.0,20.12.2018
68,69,Saudi Arabia,1335.0,20.12.2018
69,70,El Salvador,1327.0,20.12.2018
70,71,Panama,1326.0,20.12.2018
71,72,South Africa,1325.0,20.12.2018
72,72,Cape Verde Islands,1325.0,20.12.2018
73,74,Syria,1322.0,20.12.2018
74,75,Uganda,1320.0,20.12.2018
75,76,Belarus,1317.0,20.12.2018
76,76,China PR,1317.0,20.12.2018
77,78,Canada,1314.0,20.12.2018
78,79,United Arab Emirates,1309.0,20.12.2018
79,80,Curacao,1306.0,20.12.2018
80,81,Lebanon,1296.0,20.12.2018
81,82,Oman,1295.0,20.12.2018
82,83,Zambia,1292.0,20.12.2018
83,84,Congo,1280.0,20.12.2018
84,85,Gabon,1277.0,20.12.2018
85,86,Luxembourg,1276.0,20.12.2018
86,86,Cyprus,1276.0,20.12.2018
87,88,Iraq,1271.0,20.12.2018
88,89,Georgia,1269.0,20.12.2018
89,90,Israel,1265.0,20.12.2018
90,91,Kyrgyz Republic,1264.0,20.12.2018
91,92,Trinidad and Tobago,1260.0,20.12.2018
92,93,Qatar,1258.0,20.12.2018
93,94,Benin,1257.0,20.12.2018
94,95,Uzbekistan,1251.0,20.12.2018
95,96,Estonia,1242.0,20.12.2018
96,97,India,1240.0,20.12.2018
97,98,Faroe Islands,1238.0,20.12.2018
98,99,Palestine,1236.0,20.12.2018
99,100,Vietnam,1229.0,20.12.2018
100,101,Mauritania,1222.0,20.12.2018
101,101,Armenia,1222.0,20.12.2018
102,103,Haiti,1219.0,20.12.2018
103,104,Libya,1217.0,20.12.2018
104,105,Kenya,1210.0,20.12.2018
105,106,Madagascar,1209.0,20.12.2018
106,107,Azerbaijan,1206.0,20.12.2018
107,108,Niger,1205.0,20.12.2018
108,109,Korea DPR,1196.0,20.12.2018
109,109,Jordan,1196.0,20.12.2018
110,111,Namibia,1191.0,20.12.2018
111,112,Central African Republic,1180.0,20.12.2018
112,113,Bahrain,1178.0,20.12.2018
113,114,Zimbabwe,1175.0,20.12.2018
114,115,Sierra Leone,1172.0,20.12.2018
115,116,Philippines,1171.0,20.12.2018
116,117,Mozambique,1167.0,20.12.2018
117,118,Thailand,1160.0,20.12.2018
118,119,Kazakhstan,1159.0,20.12.2018
119,120,Tajikistan,1158.0,20.12.2018
120,120,Guinea-Bissau,1158.0,20.12.2018
121,122,New Zealand,1157.0,20.12.2018
122,123,Togo,1136.0,20.12.2018
123,124,Chinese Taipei,1134.0,20.12.2018
124,125,Angola,1131.0,20.12.2018
125,126,Antigua and Barbuda,1126.0,20.12.2018
126,127,Sudan,1120.0,20.12.2018
127,127,Turkmenistan,1120.0,20.12.2018
128,129,Nicaragua,1119.0,20.12.2018
129,130,Malawi,1115.0,20.12.2018
130,131,Kosovo,1113.0,20.12.2018
131,132,Latvia,1112.0,20.12.2018
132,133,Andorra,1111.0,20.12.2018
133,133,Lithuania,1111.0,20.12.2018
134,135,Yemen,1106.0,20.12.2018
135,136,St. Kitts and Nevis,1105.0,20.12.2018
136,137,Rwanda,1094.0,20.12.2018
137,138,Tanzania,1087.0,20.12.2018
138,139,Myanmar,1085.0,20.12.2018
139,139,Burundi,1085.0,20.12.2018
140,141,Hong Kong,1078.0,20.12.2018
141,141,Swaziland,1078.0,20.12.2018
142,143,Comoros,1076.0,20.12.2018
143,144,Solomon Islands,1073.0,20.12.2018
144,145,Botswana,1071.0,20.12.2018
145,146,Lesotho,1069.0,20.12.2018
146,147,Afghanistan,1068.0,20.12.2018
147,148,Equatorial Guinea,1063.0,20.12.2018
148,149,Guatemala,1061.0,20.12.2018
149,150,Liberia,1051.0,20.12.2018
150,151,Ethiopia,1049.0,20.12.2018
151,152,Maldives,1046.0,20.12.2018
152,153,Suriname,1037.0,20.12.2018
153,154,Dominican Republic,1036.0,20.12.2018
154,154,New Caledonia,1036.0,20.12.2018
155,156,Mauritius,1022.0,20.12.2018
156,157,Tahiti,1020.0,20.12.2018
157,158,Kuwait,1018.0,20.12.2018
158,159,Indonesia,1003.0,20.12.2018
159,160,Belize,1002.0,20.12.2018
160,161,Nepal,1001.0,20.12.2018
161,162,Barbados,998.0,20.12.2018
162,163,Vanuatu,996.0,20.12.2018
163,164,South Sudan,994.0,20.12.2018
164,165,Singapore,991.0,20.12.2018
165,166,Gambia,986.0,20.12.2018
166,167,Malaysia,985.0,20.12.2018
167,168,Papua New Guinea,984.0,20.12.2018
168,169,Fiji,981.0,20.12.2018
169,170,Moldova,979.0,20.12.2018
170,171,St. Lucia,976.0,20.12.2018
171,172,Cambodia,970.0,20.12.2018
172,173,Grenada,968.0,20.12.2018
173,174,Cuba,963.0,20.12.2018
174,175,Chad,956.0,20.12.2018
175,176,Bermuda,952.0,20.12.2018
176,177,Guyana,951.0,20.12.2018
177,178,Dominica,950.0,20.12.2018
178,179,Puerto Rico,948.0,20.12.2018
179,180,St. Vincent / Grenadines,946.0,20.12.2018
180,181,Liechtenstein,937.0,20.12.2018
181,182,Malta,926.0,20.12.2018
182,183,Macau,925.0,20.12.2018
183,184,Laos,923.0,20.12.2018
184,185,Sao Tome e Principe,920.0,20.12.2018
185,186,Bhutan,917.0,20.12.2018
186,187,Aruba,916.0,20.12.2018
187,188,Mongolia,915.0,20.12.2018
188,189,Seychelles,911.0,20.12.2018
189,190,Cook Islands,908.0,20.12.2018
190,190,American Samoa,908.0,20.12.2018
191,192,Guam,907.0,20.12.2018
192,192,Bangladesh,907.0,20.12.2018
193,194,Gibraltar,905.0,20.12.2018
194,195,Brunei Darussalam,903.0,20.12.2018
195,196,Timor-Leste,900.0,20.12.2018
196,197,Samoa,896.0,20.12.2018
197,197,Djibouti,896.0,20.12.2018
198,199,Pakistan,888.0,20.12.2018
199,200,Montserrat,887.0,20.12.2018
200,201,Sri Lanka,886.0,20.12.2018
201,202,US Virgin Islands,881.0,20.12.2018
202,203,Cayman Islands,874.0,20.12.2018
203,204,Tonga,868.0,20.12.2018
204,204,Eritrea,868.0,20.12.2018
205,204,Somalia,868.0,20.12.2018
206,207,British Virgin Islands,867.0,20.12.2018
207,208,Turks and Caicos Islands,864.0,20.12.2018
208,208,Anguilla,864.0,20.12.2018
209,210,Bahamas,858.0,20.12.2018
210,211,San Marino,854.0,20.12.2018
0,1,Belgium,1727.0,07.02.2019
1,2,France,1726.0,07.02.2019
2,3,Brazil,1676.0,07.02.2019
3,4,Croatia,1634.0,07.02.2019
4,5,England,1631.0,07.02.2019
5,6,Portugal,1614.0,07.02.2019
6,7,Uruguay,1609.0,07.02.2019
7,8,Switzerland,1599.0,07.02.2019
8,9,Spain,1591.0,07.02.2019
9,10,Denmark,1589.0,07.02.2019
10,11,Argentina,1582.0,07.02.2019
11,12,Colombia,1575.0,07.02.2019
12,13,Chile,1565.0,07.02.2019
13,14,Sweden,1560.0,07.02.2019
14,14,Netherlands,1560.0,07.02.2019
15,16,Germany,1558.0,07.02.2019
16,17,Mexico,1540.0,07.02.2019
17,18,Italy,1539.0,07.02.2019
18,19,Wales,1525.0,07.02.2019
19,20,Poland,1518.0,07.02.2019
20,20,Peru,1518.0,07.02.2019
21,22,IR Iran,1516.0,07.02.2019
22,23,Austria,1509.0,07.02.2019
23,24,Senegal,1505.0,07.02.2019
24,25,USA,1501.0,07.02.2019
25,25,Romania,1501.0,07.02.2019
26,27,Japan,1495.0,07.02.2019
27,28,Tunisia,1493.0,07.02.2019
28,29,Slovakia,1483.0,07.02.2019
29,30,Ukraine,1482.0,07.02.2019
30,31,Serbia,1481.0,07.02.2019
31,32,Venezuela,1478.0,07.02.2019
32,33,Paraguay,1476.0,07.02.2019
33,34,Republic of Ireland,1474.0,07.02.2019
34,35,Bosnia and Herzegovina,1472.0,07.02.2019
35,36,Northern Ireland,1465.0,07.02.2019
36,37,Costa Rica,1461.0,07.02.2019
37,38,Korea Republic,1451.0,07.02.2019
38,38,Iceland,1451.0,07.02.2019
39,40,Scotland,1446.0,07.02.2019
40,41,Turkey,1443.0,07.02.2019
41,42,Australia,1441.0,07.02.2019
42,43,Morocco,1440.0,07.02.2019
43,44,Czech Republic,1435.0,07.02.2019
44,45,Greece,1428.0,07.02.2019
45,46,Nigeria,1427.0,07.02.2019
46,46,Montenegro,1427.0,07.02.2019
47,48,Bulgaria,1425.0,07.02.2019
48,48,Norway,1425.0,07.02.2019
49,50,Russia,1424.0,07.02.2019
50,51,Congo DR,1420.0,07.02.2019
51,52,Hungary,1412.0,07.02.2019
52,52,Ghana,1412.0,07.02.2019
53,54,Jamaica,1404.0,07.02.2019
54,55,Qatar,1398.0,07.02.2019
55,56,Cameroon,1394.0,07.02.2019
56,57,Egypt,1393.0,07.02.2019
57,58,Ecuador,1382.0,07.02.2019
58,59,Finland,1375.0,07.02.2019
59,60,Bolivia,1374.0,07.02.2019
60,61,Albania,1372.0,07.02.2019
61,62,Burkina Faso,1371.0,07.02.2019
62,63,Slovenia,1369.0,07.02.2019
63,63,Honduras,1369.0,07.02.2019
64,65,Mali,1363.0,07.02.2019
65,66,Côte d'Ivoire,1356.0,07.02.2019
66,67,United Arab Emirates,1355.0,07.02.2019
67,68,Guinea,1354.0,07.02.2019
68,69,Algeria,1349.0,07.02.2019
69,70,Saudi Arabia,1344.0,07.02.2019
70,71,FYR Macedonia,1343.0,07.02.2019
71,72,China PR,1339.0,07.02.2019
72,73,El Salvador,1327.0,07.02.2019
73,74,South Africa,1325.0,07.02.2019
74,74,Cape Verde Islands,1325.0,07.02.2019
75,76,Panama,1324.0,07.02.2019
76,77,Uganda,1320.0,07.02.2019
77,78,Belarus,1317.0,07.02.2019
78,79,Canada,1314.0,07.02.2019
79,80,Iraq,1310.0,07.02.2019
80,81,Curacao,1306.0,07.02.2019
81,82,Zambia,1292.0,07.02.2019
82,83,Syria,1286.0,07.02.2019
83,84,Congo,1280.0,07.02.2019
84,85,Lebanon,1277.0,07.02.2019
85,85,Gabon,1277.0,07.02.2019
86,87,Luxembourg,1276.0,07.02.2019
87,87,Cyprus,1276.0,07.02.2019
88,89,Uzbekistan,1275.0,07.02.2019
89,90,Oman,1273.0,07.02.2019
90,91,Georgia,1269.0,07.02.2019
91,92,Israel,1265.0,07.02.2019
92,93,Trinidad and Tobago,1260.0,07.02.2019
93,94,Benin,1257.0,07.02.2019
94,95,Kyrgyz Republic,1253.0,07.02.2019
95,96,Estonia,1246.0,07.02.2019
96,97,Faroe Islands,1238.0,07.02.2019
97,97,Jordan,1238.0,07.02.2019
98,99,Vietnam,1227.0,07.02.2019
99,100,Palestine,1224.0,07.02.2019
100,101,Mauritania,1222.0,07.02.2019
101,101,Armenia,1222.0,07.02.2019
102,103,India,1219.0,07.02.2019
103,103,Haiti,1219.0,07.02.2019
104,105,Libya,1217.0,07.02.2019
105,106,Kenya,1210.0,07.02.2019
106,107,Madagascar,1209.0,07.02.2019
107,108,Azerbaijan,1206.0,07.02.2019
108,109,Niger,1205.0,07.02.2019
109,110,Namibia,1191.0,07.02.2019
110,111,Bahrain,1188.0,07.02.2019
111,112,Central African Republic,1180.0,07.02.2019
112,113,Zimbabwe,1175.0,07.02.2019
113,114,Sierra Leone,1172.0,07.02.2019
114,115,Thailand,1169.0,07.02.2019
115,116,Mozambique,1167.0,07.02.2019
116,117,Kazakhstan,1159.0,07.02.2019
117,118,Guinea-Bissau,1158.0,07.02.2019
118,119,New Zealand,1157.0,07.02.2019
119,120,Tajikistan,1155.0,07.02.2019
120,121,Korea DPR,1152.0,07.02.2019
121,122,Togo,1136.0,07.02.2019
122,123,Philippines,1135.0,07.02.2019
123,124,Chinese Taipei,1134.0,07.02.2019
124,125,Angola,1131.0,07.02.2019
125,126,Antigua and Barbuda,1126.0,07.02.2019
126,127,Sudan,1120.0,07.02.2019
127,128,Nicaragua,1119.0,07.02.2019
128,129,Malawi,1115.0,07.02.2019
129,130,Kosovo,1113.0,07.02.2019
130,131,Latvia,1112.0,07.02.2019
131,132,Andorra,1111.0,07.02.2019
132,132,Lithuania,1111.0,07.02.2019
133,134,St. Kitts and Nevis,1105.0,07.02.2019
134,135,Rwanda,1094.0,07.02.2019
135,136,Turkmenistan,1089.0,07.02.2019
136,137,Tanzania,1087.0,07.02.2019
137,138,Myanmar,1085.0,07.02.2019
138,138,Burundi,1085.0,07.02.2019
139,140,Swaziland,1078.0,07.02.2019
140,140,Hong Kong,1078.0,07.02.2019
141,142,Comoros,1076.0,07.02.2019
142,143,Yemen,1073.0,07.02.2019
143,143,Solomon Islands,1073.0,07.02.2019
144,145,Botswana,1071.0,07.02.2019
145,146,Lesotho,1069.0,07.02.2019
146,147,Afghanistan,1066.0,07.02.2019
147,148,Equatorial Guinea,1063.0,07.02.2019
148,149,Guatemala,1061.0,07.02.2019
149,150,Liberia,1051.0,07.02.2019
150,151,Ethiopia,1049.0,07.02.2019
151,152,Maldives,1046.0,07.02.2019
152,153,Suriname,1037.0,07.02.2019
153,154,Dominican Republic,1036.0,07.02.2019
154,154,New Caledonia,1036.0,07.02.2019
155,156,Mauritius,1022.0,07.02.2019
156,157,Tahiti,1020.0,07.02.2019
157,158,Kuwait,1018.0,07.02.2019
158,159,Indonesia,1003.0,07.02.2019
159,160,Belize,1002.0,07.02.2019
160,161,Nepal,1001.0,07.02.2019
161,162,Barbados,998.0,07.02.2019
162,163,Vanuatu,996.0,07.02.2019
163,164,South Sudan,994.0,07.02.2019
164,165,Singapore,991.0,07.02.2019
165,166,Gambia,986.0,07.02.2019
166,167,Malaysia,985.0,07.02.2019
167,168,Papua New Guinea,984.0,07.02.2019
168,169,Fiji,981.0,07.02.2019
169,170,Moldova,979.0,07.02.2019
170,171,St. Lucia,976.0,07.02.2019
171,172,Cambodia,970.0,07.02.2019
172,173,Grenada,968.0,07.02.2019
173,174,Cuba,963.0,07.02.2019
174,175,Chad,956.0,07.02.2019
175,176,Bermuda,952.0,07.02.2019
176,177,Guyana,951.0,07.02.2019
177,178,Dominica,950.0,07.02.2019
178,179,Puerto Rico,948.0,07.02.2019
179,180,St. Vincent / Grenadines,946.0,07.02.2019
180,181,Liechtenstein,937.0,07.02.2019
181,182,Malta,926.0,07.02.2019
182,183,Macau,925.0,07.02.2019
183,184,Laos,923.0,07.02.2019
184,185,Sao Tome e Principe,920.0,07.02.2019
185,186,Bhutan,917.0,07.02.2019
186,187,Aruba,916.0,07.02.2019
187,188,Mongolia,915.0,07.02.2019
188,189,Seychelles,911.0,07.02.2019
189,190,Cook Islands,908.0,07.02.2019
190,190,American Samoa,908.0,07.02.2019
191,192,Guam,907.0,07.02.2019
192,192,Bangladesh,907.0,07.02.2019
193,194,Gibraltar,905.0,07.02.2019
194,195,Brunei Darussalam,903.0,07.02.2019
195,196,Timor-Leste,900.0,07.02.2019
196,197,Samoa,896.0,07.02.2019
197,197,Djibouti,896.0,07.02.2019
198,199,Pakistan,888.0,07.02.2019
199,200,Montserrat,887.0,07.02.2019
200,201,Sri Lanka,886.0,07.02.2019
201,202,US Virgin Islands,881.0,07.02.2019
202,203,Cayman Islands,874.0,07.02.2019
203,204,Tonga,868.0,07.02.2019
204,204,Somalia,868.0,07.02.2019
205,204,Eritrea,868.0,07.02.2019
206,207,British Virgin Islands,867.0,07.02.2019
207,208,Turks and Caicos Islands,864.0,07.02.2019
208,208,Anguilla,864.0,07.02.2019
209,210,Bahamas,858.0,07.02.2019
210,211,San Marino,854.0,07.02.2019
0,1,Belgium,1737.0,04.04.2019
1,2,France,1734.0,04.04.2019
2,3,Brazil,1676.0,04.04.2019
3,4,England,1647.0,04.04.2019
4,5,Croatia,1621.0,04.04.2019
5,6,Uruguay,1613.0,04.04.2019
6,7,Portugal,1607.0,04.04.2019
7,8,Switzerland,1604.0,04.04.2019
8,9,Spain,1601.0,04.04.2019
9,10,Denmark,1586.0,04.04.2019
10,11,Argentina,1580.0,04.04.2019
11,12,Colombia,1573.0,04.04.2019
12,13,Germany,1570.0,04.04.2019
13,14,Sweden,1567.0,04.04.2019
14,15,Chile,1559.0,04.04.2019
15,16,Netherlands,1554.0,04.04.2019
16,17,Italy,1550.0,04.04.2019
17,18,Mexico,1549.0,04.04.2019
18,19,Wales,1539.0,04.04.2019
19,20,Poland,1535.0,04.04.2019
20,21,Peru,1516.0,04.04.2019
